CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Marital Status,Suffix,Gender,Email Address,Yearly Income,Total Children,Number Children At Home,English Education,Spanish Education,French Education,English Occupation,Spanish Occupation,French Occupation,House Owner Flag,Number Cars Owned,Address Line 1,Address Line 2,Phone,Date First Purchase,Commute Distance,Full Name,Age Breakdown
19397,300,"AW00019397","","Terry","F","Shen",False,1960-08-27 00:00:00.000,"S","","M","terry5@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9421 Thissen Court","","968-555-0196",2008-03-10 00:00:00.000,"2-5 Miles","Terry Shen","55+"
19398,355,"AW00019398","","Dylan","J","Gonzales",False,1960-10-09 00:00:00.000,"S","","M","dylan16@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"8531 Doncaster Dr","","493-555-0113",2008-05-12 00:00:00.000,"2-5 Miles","Dylan Gonzales","55+"
19399,59,"AW00019399","","Anthony","J","Brown",False,1960-10-10 00:00:00.000,"S","","M","anthony13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6960 Lakewood Court","","128-555-0181",2007-11-03 00:00:00.000,"2-5 Miles","Anthony Brown","55+"
20017,322,"AW00020017","","Anna","E","Sanders",False,1965-10-15 00:00:00.000,"S","","F","anna24@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4191 Yosemite Dr","","623-555-0125",2008-06-27 00:00:00.000,"2-5 Miles","Anna Sanders","55+"
20025,616,"AW00020025","","Bryce","O","Bell",False,1964-09-22 00:00:00.000,"S","","M","bryce13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"475 Grant St.","","203-555-0116",2008-05-13 00:00:00.000,"2-5 Miles","Bryce Bell","55+"
20669,65,"AW00020669","","Rachel","C","Ross",False,1967-04-07 00:00:00.000,"S","","F","rachel51@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"4519 Sequoia Drive","","792-555-0116",2006-12-08 00:00:00.000,"2-5 Miles","Rachel Ross","55+"
21604,315,"AW00021604","","Melanie","A","Howard",False,1967-05-18 00:00:00.000,"S","","F","melanie37@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7136 Almond Drive","","771-555-0195",2008-05-17 00:00:00.000,"2-5 Miles","Melanie Howard","55+"
21612,548,"AW00021612","","Spencer","J","Foster",False,1967-06-24 00:00:00.000,"S","","M","spencer18@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1750 Morengo Ct.","","775-555-0190",2008-01-16 00:00:00.000,"0-1 Miles","Spencer Foster","55+"
21628,612,"AW00021628","","Kelli","T","Xu",False,1965-08-21 00:00:00.000,"S","","F","kelli28@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1177 Oily Road","","467-555-0163",2008-03-08 00:00:00.000,"2-5 Miles","Kelli Xu","55+"
21637,359,"AW00021637","","Richard","I","Lewis",False,1964-04-20 00:00:00.000,"S","","M","richard15@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5061 Athecton Circle","","922-555-0117",2008-05-16 00:00:00.000,"2-5 Miles","Richard Lewis","55+"
21638,539,"AW00021638","","Olivia","J","Harris",False,1964-11-02 00:00:00.000,"S","","F","olivia13@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6955 W. Buchanan","","131-555-0189",2008-05-10 00:00:00.000,"2-5 Miles","Olivia Harris","55+"
21925,49,"AW00021925","","Tabitha","T","Dominguez",False,1960-08-02 00:00:00.000,"S","","F","tabitha33@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8108 Abbey Court","","286-555-0119",2008-07-04 00:00:00.000,"0-1 Miles","Tabitha Dominguez","55+"
22259,543,"AW00022259","","Dalton","R","Mitchell",False,1967-11-02 00:00:00.000,"S","","M","dalton36@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9461 Rose Ave","","433-555-0117",2007-07-12 00:00:00.000,"2-5 Miles","Dalton Mitchell","55+"
22273,307,"AW00022273","","Patricia","M","Rodriguez",False,1965-09-08 00:00:00.000,"S","","F","patricia21@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"417 Silver Oak Pl","","152-555-0182",2007-07-21 00:00:00.000,"2-5 Miles","Patricia Rodriguez","55+"
22275,336,"AW00022275","","Ian","R","Bailey",False,1965-02-19 00:00:00.000,"S","","M","ian83@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7107 Kingsford Dr.","","141-555-0190",2007-08-12 00:00:00.000,"2-5 Miles","Ian Bailey","55+"
22276,361,"AW00022276","","Gabriella","M","Gray",False,1965-06-07 00:00:00.000,"S","","F","gabriella3@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"218 Baxter Court","","133-555-0116",2007-08-06 00:00:00.000,"2-5 Miles","Gabriella Gray","55+"
22277,632,"AW00022277","","Arianna","A","Torres",False,1965-07-25 00:00:00.000,"S","","F","arianna25@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4046 Maywood Lane","","714-555-0177",2008-07-28 00:00:00.000,"2-5 Miles","Arianna Torres","55+"
23192,352,"AW00023192","","Emily","E","Garcia",False,1965-04-08 00:00:00.000,"M","","F","emily17@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"8180 Loveridge Circle","","300-555-0122",2008-03-08 00:00:00.000,"0-1 Miles","Emily Garcia","55+"
23204,641,"AW00023204","","Katherine","C","Mitchell",False,1964-07-22 00:00:00.000,"S","","F","katherine59@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3014 Roanwood Way","","301-555-0157",2008-01-28 00:00:00.000,"0-1 Miles","Katherine Mitchell","55+"
23206,383,"AW00023206","","Jackson","E","Lal",False,1964-04-16 00:00:00.000,"S","","M","jackson2@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3146 Cougar Way","","336-555-0171",2008-02-05 00:00:00.000,"2-5 Miles","Jackson Lal","55+"
23364,343,"AW00023364","","Natalie","C","Young",False,1964-06-28 00:00:00.000,"S","","F","natalie67@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3835 Chrisland Court","","441-555-0111",2007-10-09 00:00:00.000,"2-5 Miles","Natalie Young","55+"
23387,611,"AW00023387","","Xavier","L","Perry",False,1960-02-09 00:00:00.000,"S","","M","xavier49@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7709 Thissen Court","","250-555-0197",2007-12-11 00:00:00.000,"2-5 Miles","Xavier Perry","55+"
23864,352,"AW00023864","","Chloe","J","Jackson",False,1967-06-16 00:00:00.000,"S","","F","chloe44@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4399 Chickpea Ct.","","664-555-0143",2008-01-30 00:00:00.000,"0-1 Miles","Chloe Jackson","55+"
23887,609,"AW00023887","","Mason","A","Carter",False,1965-09-01 00:00:00.000,"S","","M","mason31@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1660 Bonifacio St.","","326-555-0114",2008-06-05 00:00:00.000,"2-5 Miles","Mason Carter","55+"
24824,59,"AW00024824","","Alexandria","M","Wood",False,1965-09-08 00:00:00.000,"S","","F","alexandria2@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"417 Silver Oak Pl","","274-555-0189",2006-07-18 00:00:00.000,"2-5 Miles","Alexandria Wood","55+"
25067,618,"AW00025067","","Melanie","P","Butler",False,1964-11-12 00:00:00.000,"S","","F","melanie1@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6398 Joyce Dr","","196-555-0111",2008-06-25 00:00:00.000,"2-5 Miles","Melanie Butler","55+"
25089,612,"AW00025089","","Christy","C","Xie",False,1960-09-08 00:00:00.000,"S","","F","christy22@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5102 Sycamore Drive","","405-555-0138",2008-03-24 00:00:00.000,"2-5 Miles","Christy Xie","55+"
25090,49,"AW00025090","","Ivan","L","Sara",False,1960-07-02 00:00:00.000,"M","","M","ivan6@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1218 Woodside Court","","475-555-0126",2008-06-12 00:00:00.000,"0-1 Miles","Ivan Sara","55+"
25431,302,"AW00025431","","Ann","D","Sanchez",False,1965-07-15 00:00:00.000,"S","","F","ann25@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7125 Melinda Court","","190-555-0139",2008-05-06 00:00:00.000,"2-5 Miles","Ann Sanchez","55+"
25432,303,"AW00025432","","Kellie","J","Gomez",False,1965-08-11 00:00:00.000,"S","","F","kellie1@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"328 Birchbark Pl.","","527-555-0197",2008-01-17 00:00:00.000,"0-1 Miles","Kellie Gomez","55+"
26616,536,"AW00026616","","Colin","G","Goel",False,1960-03-18 00:00:00.000,"M","","M","colin42@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"9330 Georgia Dr.","","386-555-0134",2006-12-19 00:00:00.000,"0-1 Miles","Colin Goel","55+"
27531,635,"AW00027531","","Abigail","E","Bailey",False,1964-02-12 00:00:00.000,"S","","F","abigail11@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2431 Keith Court","","329-555-0153",2007-06-15 00:00:00.000,"0-1 Miles","Abigail Bailey","55+"
28151,315,"AW00028151","","Katherine","L","Walker",False,1963-04-12 00:00:00.000,"S","","F","katherine94@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5510 Chickpea Ct.","","349-555-0141",2007-12-30 00:00:00.000,"2-5 Miles","Katherine Walker","55+"
28354,50,"AW00028354","","Ian","K","Wilson",False,1965-06-22 00:00:00.000,"S","","M","ian8@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1936 Bayberry Drive","","965-555-0128",2006-02-26 00:00:00.000,"0-1 Miles","Ian Wilson","55+"
28848,69,"AW00028848","","Justin","I","Butler",False,1967-07-26 00:00:00.000,"S","","M","justin11@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1260 Mt. Washington Way","","169-555-0118",2006-08-14 00:00:00.000,"2-5 Miles","Justin Butler","55+"
28855,348,"AW00028855","","Alexandra","M","Perez",False,1967-07-25 00:00:00.000,"S","","F","alexandra54@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7489 Briowes Valley Rd.","","651-555-0161",2008-01-16 00:00:00.000,"0-1 Miles","Alexandra Perez","55+"
29132,314,"AW00029132","","Brianna","E","Cook",False,1964-06-16 00:00:00.000,"S","","F","brianna29@adventure-works.com",40000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2383 Pepper Drive","","411-555-0118",2005-12-24 00:00:00.000,"2-5 Miles","Brianna Cook","55+"
11104,23,"AW00011104","","Edgar","A","Sara",False,1964-03-11 00:00:00.000,"M","","M","edgar11@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"6127 Lilly Lane","","1 (11) 500 555-0125",2005-11-04 00:00:00.000,"0-1 Miles","Edgar Sara","55+"
15222,35,"AW00015222","","Cynthia","M","Patel",False,1964-09-15 00:00:00.000,"M","","F","cynthia7@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4767 Detroit Ave.","","1 (11) 500 555-0116",2007-12-20 00:00:00.000,"0-1 Miles","Cynthia Patel","55+"
17325,20,"AW00017325","","Paige","C","Henderson",False,1963-11-26 00:00:00.000,"M","","F","paige5@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"328 Dallas Drive","","1 (11) 500 555-0181",2007-09-30 00:00:00.000,"0-1 Miles","Paige Henderson","55+"
18717,38,"AW00018717","","Cassandra","B","Suri",False,1965-01-21 00:00:00.000,"M","","F","cassandra0@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"7907 Eagle Peak Road","","1 (11) 500 555-0176",2008-02-18 00:00:00.000,"0-1 Miles","Cassandra Suri","55+"
20237,25,"AW00020237","","Hunter","E","Yang",False,1963-02-19 00:00:00.000,"M","","M","hunter22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"436 Logan Court","","1 (11) 500 555-0116",2007-08-05 00:00:00.000,"0-1 Miles","Hunter Yang","55+"
20705,325,"AW00020705","","Kevin","A","Roberts",False,1968-09-02 00:00:00.000,"M","","M","kevin41@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4893 Kiska Court","","708-555-0117",2007-10-03 00:00:00.000,"0-1 Miles","Kevin Roberts","55+"
20709,339,"AW00020709","","Samuel","M","Evans",False,1963-06-12 00:00:00.000,"M","","M","samuel31@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3522 B Wildbrook Ct.","","120-555-0194",2008-02-06 00:00:00.000,"0-1 Miles","Samuel Evans","55+"
21993,32,"AW00021993","","Craig","M","Sanz",False,1964-09-20 00:00:00.000,"M","","M","craig19@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"1277 Argenta Dr.","","1 (11) 500 555-0176",2007-09-09 00:00:00.000,"0-1 Miles","Craig Sanz","55+"
22296,335,"AW00022296","","Benjamin","M","Johnson",False,1968-03-23 00:00:00.000,"M","","M","benjamin47@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"4137 Garcia Ranch Road","","913-555-0137",2008-04-29 00:00:00.000,"0-1 Miles","Benjamin Johnson","55+"
22952,34,"AW00022952","","Luke","J","Baker",False,1963-05-09 00:00:00.000,"M","","M","luke39@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"3742 Alpine Drive","","1 (11) 500 555-0154",2007-08-27 00:00:00.000,"0-1 Miles","Luke Baker","55+"
25983,546,"AW00025983","","Jack","J","Alexander",False,1963-08-22 00:00:00.000,"M","","M","jack19@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"5619 Gathering Court","","204-555-0126",2008-02-12 00:00:00.000,"0-1 Miles","Jack Alexander","55+"
26145,20,"AW00026145","","Calvin","W","Shen",False,1965-10-13 00:00:00.000,"M","","M","calvin2@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"2074 Bluefish Lane","","1 (11) 500 555-0168",2008-01-08 00:00:00.000,"0-1 Miles","Calvin Shen","55+"
26759,21,"AW00026759","","Hailey","C","Allen",False,1963-02-28 00:00:00.000,"M","","F","hailey62@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",0,1,"493 Terry Lynn Lane","","1 (11) 500 555-0179",2008-01-17 00:00:00.000,"0-1 Miles","Hailey Allen","55+"
11006,8,"AW00011006","","Janet","G","Alvarez",False,1965-12-06 00:00:00.000,"S","","F","janet9@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2612 Berry Dr","","1 (11) 500 555-0184",2005-07-27 00:00:00.000,"5-10 Miles","Janet Alvarez","55+"
11915,13,"AW00011915","","Philip","P","Carlson",False,1968-03-16 00:00:00.000,"S","","M","philip17@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"6672 Mt. Dias Blvd.","","1 (11) 500 555-0110",2006-04-04 00:00:00.000,"5-10 Miles","Philip Carlson","55+"
11917,3,"AW00011917","","Roy","R","Sanz",False,1965-10-22 00:00:00.000,"S","","M","roy40@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"5087 Valle Vista Avenue","","1 (11) 500 555-0156",2006-04-29 00:00:00.000,"5-10 Miles","Roy Sanz","55+"
11986,34,"AW00011986","","Max","M","Alvarez",False,1963-07-24 00:00:00.000,"S","","M","max5@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"4594 Rose Dr.","","1 (11) 500 555-0124",2006-05-25 00:00:00.000,"5-10 Miles","Max Alvarez","55+"
12002,5,"AW00012002","","Adriana","A","Lopez",False,1964-02-06 00:00:00.000,"S","","F","adriana17@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"5420 Thornwood Drive","","1 (11) 500 555-0120",2006-05-27 00:00:00.000,"5-10 Miles","Adriana Lopez","55+"
12003,25,"AW00012003","","Audrey","V","Munoz",False,1963-03-11 00:00:00.000,"S","","F","audrey8@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2288 Morning Way","","1 (11) 500 555-0124",2006-05-09 00:00:00.000,"5-10 Miles","Audrey Munoz","55+"
14062,25,"AW00014062","","Madison","A","Clark",False,1964-07-18 00:00:00.000,"S","","F","madison20@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2203 Palm Ave.","","1 (11) 500 555-0114",2007-02-20 00:00:00.000,"5-10 Miles","Madison Clark","55+"
15223,11,"AW00015223","","Ebony","F","Martin",False,1964-11-27 00:00:00.000,"S","","F","ebony22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"8713 Yosemite Ct.","","1 (11) 500 555-0162",2007-05-08 00:00:00.000,"5-10 Miles","Ebony Martin","55+"
16116,343,"AW00016116","","Begoña","M","Hurtado",False,1968-06-06 00:00:00.000,"S","","M","begoña0@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"3945 Cedar St.","","233-555-0116",2008-04-27 00:00:00.000,"2-5 Miles","Begoña Hurtado","55+"
16176,34,"AW00016176","","Michele","A","Torres",False,1968-08-19 00:00:00.000,"S","","F","michele45@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7583 Green Hill Rd","","1 (11) 500 555-0193",2007-06-01 00:00:00.000,"5-10 Miles","Michele Torres","55+"
17071,12,"AW00017071","","Tammy","K","Raji",False,1965-02-18 00:00:00.000,"S","","F","tammy22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"2781 Cresent Dr.","","1 (11) 500 555-0117",2005-09-02 00:00:00.000,"5-10 Miles","Tammy Raji","55+"
17299,34,"AW00017299","","Jaclyn","D","Ferrier",False,1965-08-03 00:00:00.000,"S","","F","jaclyn44@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"563 Coggind Drive","","1 (11) 500 555-0117",2005-09-09 00:00:00.000,"5-10 Miles","Jaclyn Ferrier","55+"
18735,28,"AW00018735","","Latasha","R","Moreno",False,1964-10-20 00:00:00.000,"S","","F","latasha6@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"5522 Deer Ridge Way","","1 (11) 500 555-0166",2006-01-11 00:00:00.000,"5-10 Miles","Latasha Moreno","55+"
19586,26,"AW00019586","","Alvin","M","Sharma",False,1968-06-06 00:00:00.000,"S","","M","alvin32@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"3945 Cedar St.","","1 (11) 500 555-0127",2006-02-20 00:00:00.000,"5-10 Miles","Alvin Sharma","55+"
19607,21,"AW00019607","","Troy","R","Subram",False,1965-02-21 00:00:00.000,"S","","M","troy14@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7779 Lake Meadow Circle","","1 (11) 500 555-0172",2006-02-06 00:00:00.000,"5-10 Miles","Troy Subram","55+"
20706,347,"AW00020706","","Haley","J","Gonzalez",False,1968-03-18 00:00:00.000,"S","","F","haley48@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"449 Running Springs Road","","664-555-0169",2008-02-29 00:00:00.000,"2-5 Miles","Haley Gonzalez","55+"
21211,4,"AW00021211","","Louis","E","He",False,1964-05-12 00:00:00.000,"S","","M","louis13@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"486 Lorraine Ave","","1 (11) 500 555-0167",2006-07-17 00:00:00.000,"5-10 Miles","Louis He","55+"
21214,8,"AW00021214","","Corey","T","She",False,1964-04-01 00:00:00.000,"S","","M","corey0@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1911 Almond Avenue","","1 (11) 500 555-0164",2006-07-22 00:00:00.000,"5-10 Miles","Corey She","55+"
21215,19,"AW00021215","","Tiffany","K","Yang",False,1964-08-27 00:00:00.000,"S","","F","tiffany5@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"3403 Rapallo Lane","","1 (11) 500 555-0158",2006-07-10 00:00:00.000,"5-10 Miles","Tiffany Yang","55+"
21974,36,"AW00021974","","Whitney","J","Suri",False,1964-02-07 00:00:00.000,"S","","F","whitney0@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"4659 Montoya","","1 (11) 500 555-0196",2006-10-30 00:00:00.000,"5-10 Miles","Whitney Suri","55+"
21987,22,"AW00021987","","Theodore","F","Dominguez",False,1965-12-04 00:00:00.000,"S","","M","theodore13@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1291 Honey Court","","1 (11) 500 555-0151",2006-10-29 00:00:00.000,"5-10 Miles","Theodore Dominguez","55+"
22295,329,"AW00022295","","Jade","P","Morgan",False,1968-03-16 00:00:00.000,"S","","F","jade10@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"6672 Mt. Dias Blvd.","","984-555-0190",2007-12-25 00:00:00.000,"2-5 Miles","Jade Morgan","55+"
22297,355,"AW00022297","","Jasmine","A","Garcia",False,1968-08-19 00:00:00.000,"S","","F","jasmine14@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7583 Green Hill Rd","","121-555-0131",2007-12-18 00:00:00.000,"2-5 Miles","Jasmine Garcia","55+"
22921,22,"AW00022921","","Kelsey","R","Shen",False,1968-02-18 00:00:00.000,"S","","F","kelsey1@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"8693 Balhan Dr.","","1 (11) 500 555-0191",2006-12-13 00:00:00.000,"5-10 Miles","Kelsey Shen","55+"
23434,31,"AW00023434","","Katie","A","Nath",False,1968-02-25 00:00:00.000,"S","","F","katie21@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"4866 Sequoia Woods Pl.","","1 (11) 500 555-0114",2007-02-20 00:00:00.000,"5-10 Miles","Katie Nath","55+"
24458,40,"AW00024458","","Frederick","S","Rodriguez",False,1963-06-21 00:00:00.000,"S","","M","frederick16@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7392 Diver Way","","1 (11) 500 555-0130",2007-05-12 00:00:00.000,"5-10 Miles","Frederick Rodriguez","55+"
24468,33,"AW00024468","","Whitney","F","Patel",False,1965-10-01 00:00:00.000,"S","","F","whitney3@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"4173 Signal Court","","1 (11) 500 555-0195",2007-06-01 00:00:00.000,"5-10 Miles","Whitney Patel","55+"
25133,11,"AW00025133","","Kristine","G","Gutierrez",False,1968-12-05 00:00:00.000,"S","","F","kristine12@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"7399 Pacific","","1 (11) 500 555-0116",2007-05-10 00:00:00.000,"5-10 Miles","Kristine Gutierrez","55+"
25213,28,"AW00025213","","Cheryl","O","Gutierrez",False,1963-09-27 00:00:00.000,"S","","F","cheryl13@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1462 Summit View Dr.","","1 (11) 500 555-0117",2007-05-15 00:00:00.000,"5-10 Miles","Cheryl Gutierrez","55+"
25229,16,"AW00025229","","Autumn","L","Zhou",False,1964-03-15 00:00:00.000,"S","","F","autumn8@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"8096 West M Street","","1 (11) 500 555-0191",2007-06-20 00:00:00.000,"5-10 Miles","Autumn Zhou","55+"
26033,22,"AW00026033","","Danny","J","Vazquez",False,1965-07-13 00:00:00.000,"S","","M","danny15@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"9012 F St.","","1 (11) 500 555-0183",2006-08-09 00:00:00.000,"5-10 Miles","Danny Vazquez","55+"
27689,31,"AW00027689","","Seth","E","Walker",False,1963-05-16 00:00:00.000,"S","","M","seth22@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"5215 Entrada Circle","","1 (11) 500 555-0120",2008-03-16 00:00:00.000,"5-10 Miles","Seth Walker","55+"
28535,34,"AW00028535","","Leslie","M","Ferrier",False,1968-01-10 00:00:00.000,"S","","F","leslie9@adventure-works.com",70000,0,0,"Bachelors","Licenciatura","Bac + 4","Professional","Profesional","Cadre",1,1,"1513 Deercreek Ln.","","1 (11) 500 555-0195",2007-08-09 00:00:00.000,"5-10 Miles","Leslie Ferrier","55+"
